[DEBUG] 2021-12-07 17:05:48.483 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-12-07 17:05:48.487 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-12-07 17:05:48.496 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-12-07 17:05:48.639 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-12-07 17:05:48.642 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-12-07 17:05:48.939 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-12-07 17:05:49.373 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-12-07 17:05:49.418 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-12-07 17:05:49.422 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2021-12-07 17:05:49.525 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@5fbdc49b
[DEBUG] 2021-12-07 17:05:49.527 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@7be3a9ce
[DEBUG] 2021-12-07 17:05:49.530 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@2b59501e
[DEBUG] 2021-12-07 17:05:49.531 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@2b59501e
[DEBUG] 2021-12-07 17:05:49.531 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@153cd6bb
[DEBUG] 2021-12-07 17:05:49.531 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@153cd6bb
[DEBUG] 2021-12-07 17:05:49.539 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@77d680e6
[DEBUG] 2021-12-07 17:05:49.539 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@77d680e6
[DEBUG] 2021-12-07 17:05:49.540 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@37b57b54
[DEBUG] 2021-12-07 17:05:49.540 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@37b57b54
[DEBUG] 2021-12-07 17:05:49.543 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@5580d62f
[DEBUG] 2021-12-07 17:05:49.545 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@5580d62f
[DEBUG] 2021-12-07 17:05:49.545 [main] BasicTypeRegistry - Adding type registration LocalTime -> org.hibernate.type.LocalTimeType@2c58dcb1
[DEBUG] 2021-12-07 17:05:49.546 [main] BasicTypeRegistry - Adding type registration java.time.LocalTime -> org.hibernate.type.LocalTimeType@2c58dcb1
[DEBUG] 2021-12-07 17:05:49.552 [main] BasicTypeRegistry - Adding type registration OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@40712ee9
[DEBUG] 2021-12-07 17:05:49.552 [main] BasicTypeRegistry - Adding type registration java.time.OffsetDateTime -> org.hibernate.type.OffsetDateTimeType@40712ee9
[DEBUG] 2021-12-07 17:05:49.554 [main] BasicTypeRegistry - Adding type registration OffsetTime -> org.hibernate.type.OffsetTimeType@7942a854
[DEBUG] 2021-12-07 17:05:49.554 [main] BasicTypeRegistry - Adding type registration java.time.OffsetTime -> org.hibernate.type.OffsetTimeType@7942a854
[DEBUG] 2021-12-07 17:05:49.555 [main] BasicTypeRegistry - Adding type registration ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@93f432e
[DEBUG] 2021-12-07 17:05:49.557 [main] BasicTypeRegistry - Adding type registration java.time.ZonedDateTime -> org.hibernate.type.ZonedDateTimeType@93f432e
[DEBUG] 2021-12-07 17:05:49.560 [main] BasicTypeRegistry - Adding type registration date -> org.hibernate.type.DateType@10641c09
[DEBUG] 2021-12-07 17:05:49.561 [main] BasicTypeRegistry - Adding type registration java.sql.Date -> org.hibernate.type.DateType@10641c09
[DEBUG] 2021-12-07 17:05:49.561 [main] BasicTypeRegistry - Adding type registration time -> org.hibernate.type.TimeType@523d6bdb
[DEBUG] 2021-12-07 17:05:49.562 [main] BasicTypeRegistry - Adding type registration java.sql.Time -> org.hibernate.type.TimeType@523d6bdb
[DEBUG] 2021-12-07 17:05:49.564 [main] BasicTypeRegistry - Adding type registration timestamp -> org.hibernate.type.TimestampType@6ecab872
[DEBUG] 2021-12-07 17:05:49.564 [main] BasicTypeRegistry - Adding type registration java.sql.Timestamp -> org.hibernate.type.TimestampType@6ecab872
[DEBUG] 2021-12-07 17:05:49.565 [main] BasicTypeRegistry - Adding type registration java.util.Date -> org.hibernate.type.TimestampType@6ecab872
[DEBUG] 2021-12-07 17:05:49.566 [main] BasicTypeRegistry - Adding type registration dbtimestamp -> org.hibernate.type.DbTimestampType@2a066689
[DEBUG] 2021-12-07 17:05:49.567 [main] BasicTypeRegistry - Adding type registration calendar -> org.hibernate.type.CalendarType@47a7a101
[DEBUG] 2021-12-07 17:05:49.567 [main] BasicTypeRegistry - Adding type registration java.util.Calendar -> org.hibernate.type.CalendarType@47a7a101
[DEBUG] 2021-12-07 17:05:49.571 [main] BasicTypeRegistry - Adding type registration java.util.GregorianCalendar -> org.hibernate.type.CalendarType@47a7a101
[DEBUG] 2021-12-07 17:05:49.572 [main] BasicTypeRegistry - Adding type registration calendar_date -> org.hibernate.type.CalendarDateType@70f822e
[DEBUG] 2021-12-07 17:05:49.576 [main] BasicTypeRegistry - Adding type registration locale -> org.hibernate.type.LocaleType@1aa6e3c0
[DEBUG] 2021-12-07 17:05:49.580 [main] BasicTypeRegistry - Adding type registration java.util.Locale -> org.hibernate.type.LocaleType@1aa6e3c0
[DEBUG] 2021-12-07 17:05:49.583 [main] BasicTypeRegistry - Adding type registration currency -> org.hibernate.type.CurrencyType@2caa5d7c
[DEBUG] 2021-12-07 17:05:49.583 [main] BasicTypeRegistry - Adding type registration java.util.Currency -> org.hibernate.type.CurrencyType@2caa5d7c
[DEBUG] 2021-12-07 17:05:49.583 [main] BasicTypeRegistry - Adding type registration timezone -> org.hibernate.type.TimeZoneType@64968732
[DEBUG] 2021-12-07 17:05:49.583 [main] BasicTypeRegistry - Adding type registration java.util.TimeZone -> org.hibernate.type.TimeZoneType@64968732
[DEBUG] 2021-12-07 17:05:49.586 [main] BasicTypeRegistry - Adding type registration class -> org.hibernate.type.ClassType@54f4a7f0
[DEBUG] 2021-12-07 17:05:49.586 [main] BasicTypeRegistry - Adding type registration java.lang.Class -> org.hibernate.type.ClassType@54f4a7f0
[DEBUG] 2021-12-07 17:05:49.588 [main] BasicTypeRegistry - Adding type registration uuid-binary -> org.hibernate.type.UUIDBinaryType@e9dc4d0
[DEBUG] 2021-12-07 17:05:49.589 [main] BasicTypeRegistry - Adding type registration java.util.UUID -> org.hibernate.type.UUIDBinaryType@e9dc4d0
[DEBUG] 2021-12-07 17:05:49.590 [main] BasicTypeRegistry - Adding type registration uuid-char -> org.hibernate.type.UUIDCharType@23eff5d1
[DEBUG] 2021-12-07 17:05:49.591 [main] BasicTypeRegistry - Adding type registration binary -> org.hibernate.type.BinaryType@216914
[DEBUG] 2021-12-07 17:05:49.591 [main] BasicTypeRegistry - Adding type registration byte[] -> org.hibernate.type.BinaryType@216914
[DEBUG] 2021-12-07 17:05:49.592 [main] BasicTypeRegistry - Adding type registration [B -> org.hibernate.type.BinaryType@216914
[DEBUG] 2021-12-07 17:05:49.593 [main] BasicTypeRegistry - Adding type registration wrapper-binary -> org.hibernate.type.WrapperBinaryType@61af1510
[DEBUG] 2021-12-07 17:05:49.593 [main] BasicTypeRegistry - Adding type registration Byte[] -> org.hibernate.type.WrapperBinaryType@61af1510
[DEBUG] 2021-12-07 17:05:49.593 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Byte; -> org.hibernate.type.WrapperBinaryType@61af1510
[DEBUG] 2021-12-07 17:05:49.594 [main] BasicTypeRegistry - Adding type registration row_version -> org.hibernate.type.RowVersionType@3901f6af
[DEBUG] 2021-12-07 17:05:49.597 [main] BasicTypeRegistry - Adding type registration image -> org.hibernate.type.ImageType@47af099e
[DEBUG] 2021-12-07 17:05:49.600 [main] BasicTypeRegistry - Adding type registration characters -> org.hibernate.type.CharArrayType@77eb5790
[DEBUG] 2021-12-07 17:05:49.600 [main] BasicTypeRegistry - Adding type registration char[] -> org.hibernate.type.CharArrayType@77eb5790
[DEBUG] 2021-12-07 17:05:49.600 [main] BasicTypeRegistry - Adding type registration [C -> org.hibernate.type.CharArrayType@77eb5790
[DEBUG] 2021-12-07 17:05:49.600 [main] BasicTypeRegistry - Adding type registration wrapper-characters -> org.hibernate.type.CharacterArrayType@7487b142
[DEBUG] 2021-12-07 17:05:49.600 [main] BasicTypeRegistry - Adding type registration [Ljava.lang.Character; -> org.hibernate.type.CharacterArrayType@7487b142
[DEBUG] 2021-12-07 17:05:49.600 [main] BasicTypeRegistry - Adding type registration Character[] -> org.hibernate.type.CharacterArrayType@7487b142
[DEBUG] 2021-12-07 17:05:49.601 [main] BasicTypeRegistry - Adding type registration text -> org.hibernate.type.TextType@27b45ea
[DEBUG] 2021-12-07 17:05:49.607 [main] BasicTypeRegistry - Adding type registration ntext -> org.hibernate.type.NTextType@150ede8b
[DEBUG] 2021-12-07 17:05:49.608 [main] BasicTypeRegistry - Adding type registration blob -> org.hibernate.type.BlobType@332820f4
[DEBUG] 2021-12-07 17:05:49.609 [main] BasicTypeRegistry - Adding type registration java.sql.Blob -> org.hibernate.type.BlobType@332820f4
[DEBUG] 2021-12-07 17:05:49.609 [main] BasicTypeRegistry - Adding type registration materialized_blob -> org.hibernate.type.MaterializedBlobType@21f459fc
[DEBUG] 2021-12-07 17:05:49.613 [main] BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@a518813
[DEBUG] 2021-12-07 17:05:49.614 [main] BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@a518813
[DEBUG] 2021-12-07 17:05:49.615 [main] BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@29eda4f8
[DEBUG] 2021-12-07 17:05:49.615 [main] BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@29eda4f8
[DEBUG] 2021-12-07 17:05:49.615 [main] BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@3d5790ea
[DEBUG] 2021-12-07 17:05:49.616 [main] BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@56913163
[DEBUG] 2021-12-07 17:05:49.619 [main] BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@7158daf2
[DEBUG] 2021-12-07 17:05:49.624 [main] BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@44c13103
[DEBUG] 2021-12-07 17:05:49.624 [main] BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@44c13103
[DEBUG] 2021-12-07 17:05:49.631 [main] BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@18acfe88
[DEBUG] 2021-12-07 17:05:49.631 [main] BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@8a2a6a
[DEBUG] 2021-12-07 17:05:49.631 [main] BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@772861aa
[DEBUG] 2021-12-07 17:05:49.631 [main] BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@6631cb64
[DEBUG] 2021-12-07 17:05:49.631 [main] BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@19962194
[DEBUG] 2021-12-07 17:05:49.631 [main] BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@481e91b6
[DEBUG] 2021-12-07 17:05:49.632 [main] BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@7c8f9c2e
[DEBUG] 2021-12-07 17:05:49.632 [main] BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@140d1230
[DEBUG] 2021-12-07 17:05:49.679 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
[DEBUG] 2021-12-07 17:05:49.680 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
[DEBUG] 2021-12-07 17:05:49.682 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2021-12-07 17:05:49.683 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
[DEBUG] 2021-12-07 17:05:49.683 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
[DEBUG] 2021-12-07 17:05:49.686 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
[DEBUG] 2021-12-07 17:05:49.687 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
[DEBUG] 2021-12-07 17:05:49.689 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2021-12-07 17:05:49.690 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
[DEBUG] 2021-12-07 17:05:49.690 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
[DEBUG] 2021-12-07 17:05:49.691 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
[DEBUG] 2021-12-07 17:05:49.691 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
[DEBUG] 2021-12-07 17:05:49.691 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
[DEBUG] 2021-12-07 17:05:49.692 [main] DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
[INFO ] 2021-12-07 17:05:49.713 [main] C3P0ConnectionProvider - HHH010002: C3P0 using driver: com.mysql.cj.jdbc.Driver at URL: jdbc:mysql://localhost:3306/GameReports
[INFO ] 2021-12-07 17:05:49.713 [main] C3P0ConnectionProvider - HHH10001001: Connection properties: {password=****, user=root}
[INFO ] 2021-12-07 17:05:49.714 [main] C3P0ConnectionProvider - HHH10001003: Autocommit mode: false
[INFO ] 2021-12-07 17:05:49.937 [main] C3P0ConnectionProvider - HHH10001007: JDBC isolation level: <unknown>
[DEBUG] 2021-12-07 17:05:50.111 [main] JdbcEnvironmentInitiator - Database ->
       name : MySQL
    version : 8.0.22
      major : 8
      minor : 0
[DEBUG] 2021-12-07 17:05:50.116 [main] JdbcEnvironmentInitiator - Driver ->
       name : MySQL Connector/J
    version : mysql-connector-java-8.0.16 (Revision: 34cbc6bc61f72836e26327537a432d6db7c77de6)
      major : 8
      minor : 0
[DEBUG] 2021-12-07 17:05:50.130 [main] JdbcEnvironmentInitiator - JDBC version : 4.2
[INFO ] 2021-12-07 17:05:50.212 [main] Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
[DEBUG] 2021-12-07 17:05:50.229 [main] IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in more than one case
[DEBUG] 2021-12-07 17:05:50.281 [main] IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
[DEBUG] 2021-12-07 17:05:50.335 [main] Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
[DEBUG] 2021-12-07 17:05:50.339 [main] TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@31e76a8d] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@770beef5]
[DEBUG] 2021-12-07 17:05:50.411 [main] AnnotationBinder - Binding entity from annotated class: JBrischke.entity.Game
[DEBUG] 2021-12-07 17:05:50.447 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2021-12-07 17:05:50.454 [main] EntityBinder - Import with entity name Game
[DEBUG] 2021-12-07 17:05:50.455 [main] EntityBinder - Bind entity JBrischke.entity.Game on table game
[DEBUG] 2021-12-07 17:05:50.521 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(game), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-07 17:05:50.522 [main] PropertyBinder - MetadataSourceProcessor property id with lazy=false
[DEBUG] 2021-12-07 17:05:50.527 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [JBrischke.entity.Game:id]
[DEBUG] 2021-12-07 17:05:50.531 [main] SimpleValueBinder - building SimpleValue for id
[DEBUG] 2021-12-07 17:05:50.533 [main] PropertyBinder - Building property id
[DEBUG] 2021-12-07 17:05:50.542 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2021-12-07 17:05:50.543 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(game), mappingColumn=description, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-07 17:05:50.543 [main] PropertyBinder - MetadataSourceProcessor property description with lazy=false
[DEBUG] 2021-12-07 17:05:50.543 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [JBrischke.entity.Game:description]
[DEBUG] 2021-12-07 17:05:50.543 [main] SimpleValueBinder - building SimpleValue for description
[DEBUG] 2021-12-07 17:05:50.544 [main] PropertyBinder - Building property description
[DEBUG] 2021-12-07 17:05:50.545 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(game), mappingColumn=gameURL, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-07 17:05:50.545 [main] PropertyBinder - MetadataSourceProcessor property gameURL with lazy=false
[DEBUG] 2021-12-07 17:05:50.545 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [JBrischke.entity.Game:gameURL]
[DEBUG] 2021-12-07 17:05:50.547 [main] SimpleValueBinder - building SimpleValue for gameURL
[DEBUG] 2021-12-07 17:05:50.547 [main] PropertyBinder - Building property gameURL
[DEBUG] 2021-12-07 17:05:50.547 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(game), mappingColumn=name, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-07 17:05:50.548 [main] PropertyBinder - MetadataSourceProcessor property name with lazy=false
[DEBUG] 2021-12-07 17:05:50.548 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [JBrischke.entity.Game:name]
[DEBUG] 2021-12-07 17:05:50.548 [main] SimpleValueBinder - building SimpleValue for name
[DEBUG] 2021-12-07 17:05:50.548 [main] PropertyBinder - Building property name
[DEBUG] 2021-12-07 17:05:50.551 [main] AnnotationBinder - Binding entity from annotated class: JBrischke.entity.User
[DEBUG] 2021-12-07 17:05:50.551 [main] Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
[DEBUG] 2021-12-07 17:05:50.551 [main] EntityBinder - Import with entity name User
[DEBUG] 2021-12-07 17:05:50.551 [main] EntityBinder - Bind entity JBrischke.entity.User on table user
[DEBUG] 2021-12-07 17:05:50.558 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=id, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-07 17:05:50.558 [main] PropertyBinder - MetadataSourceProcessor property user_id with lazy=false
[DEBUG] 2021-12-07 17:05:50.559 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [JBrischke.entity.User:user_id]
[DEBUG] 2021-12-07 17:05:50.562 [main] SimpleValueBinder - building SimpleValue for user_id
[DEBUG] 2021-12-07 17:05:50.562 [main] PropertyBinder - Building property user_id
[DEBUG] 2021-12-07 17:05:50.562 [main] BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), user_id, org.hibernate.id.enhanced.SequenceStyleGenerator, native, ...)
[DEBUG] 2021-12-07 17:05:50.563 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(user), mappingColumn=email, insertable=true, updatable=true, unique=false}
[DEBUG] 2021-12-07 17:05:50.563 [main] PropertyBinder - MetadataSourceProcessor property email with lazy=false
